"Literal",Code
"1e luitenant bij infanterie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant de la marine en #",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant der artillerie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant der huzaren",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant der infanterie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant der mariniers",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant gepensioneerd",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant infanterie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant ingenieur",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant kon marechaussee",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant kwartiermeester",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant miladministratie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant staf infanterie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant ter infanterie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitenant, afd infanterie",http://bit.ly/cedar-hisco#hisco-58320
"1e luitkwartiermcorps marin",http://bit.ly/cedar-hisco#hisco-58320
"1e luitkwartiermeester infant",http://bit.ly/cedar-hisco#hisco-58320
"1e luitkwartiermstmariniers",http://bit.ly/cedar-hisco#hisco-58320
"1e officier grenadiers/jagers",http://bit.ly/cedar-hisco#hisco-58320
"1e officier mailboot",http://bit.ly/cedar-hisco#hisco-04230
"1e scheepmansmaat fregat rhijn",http://bit.ly/cedar-hisco#hisco-98140
"1e schiemansmaat aan boord #",http://bit.ly/cedar-hisco#hisco-98140
"1e schiemansmaat brik padang",http://bit.ly/cedar-hisco#hisco-98140
"1e secretaris van het gouvernement van ned indië",http://bit.ly/cedar-hisco#hisco-30000
"1e smid bij de marine",http://bit.ly/cedar-hisco#hisco-83110
"1e stuurman",http://bit.ly/cedar-hisco#hisco-04230
"1e stuurman bij de marine",http://bit.ly/cedar-hisco#hisco-04230
"1e stuurman fregat de rhijn",http://bit.ly/cedar-hisco#hisco-04230
"1e timmerman aan boord #",http://bit.ly/cedar-hisco#hisco-95455
"1e wachtmeester in rijksdienst",http://bit.ly/cedar-hisco#hisco-58330
"1e zeilmaker bij de marine",http://bit.ly/cedar-hisco#hisco-79920
"1ste luit 27e batt inf",http://bit.ly/cedar-hisco#hisco-58320
"1ste luit der veldartillerie",http://bit.ly/cedar-hisco#hisco-58320
"1ste luitenant der infanterie",http://bit.ly/cedar-hisco#hisco-58320
"1ste luitenant kwartiermeester",http://bit.ly/cedar-hisco#hisco-58320
"21",http://bit.ly/cedar-hisco#hisco--1
"2de luitenant kwartiermeester",http://bit.ly/cedar-hisco#hisco-58320
"2de luitenant-kwartiermeester",http://bit.ly/cedar-hisco#hisco-58320
"2e boekhouder in de wisselbank",http://bit.ly/cedar-hisco#hisco-33110
"2e bootmansmaat aan boord van#",http://bit.ly/cedar-hisco#hisco-58340
"2e bootsman fregat de rhijn",http://bit.ly/cedar-hisco#hisco-98120
"2e bootsman fregat minerva",http://bit.ly/cedar-hisco#hisco-98120
"2e bootsman korvet sumatra",http://bit.ly/cedar-hisco#hisco-98120
"2e commies ter algemene secretarie in batavia (ned indi%)",http://bit.ly/cedar-hisco#hisco-31090
"2e comp de la cohorte",http://bit.ly/cedar-hisco#hisco-58300
"2e kapitien bij artillerie",http://bit.ly/cedar-hisco#hisco-58320
"2e kuiper aan boord van zm #",http://bit.ly/cedar-hisco#hisco-81930
"2e kuiper vrachtschip de maas",http://bit.ly/cedar-hisco#hisco-81930
"2e luit batt artillerie",http://bit.ly/cedar-hisco#hisco-58320
"2e luit der infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luit konmarine bd",http://bit.ly/cedar-hisco#hisco-58320
"2e luit kwartiermrindleger",http://bit.ly/cedar-hisco#hisco-58320
"2e luit magazijnmrartillerie",http://bit.ly/cedar-hisco#hisco-39140
"2e luitenant #",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant 1e battaillon #",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant 2e afd natinfant",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant 3e reg artilleri",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant adjudant der #",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant afd infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant artillerie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant b/h 1e reg vestings artillerie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant batt landmacht",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij 2e regement vesting artillerie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij de 14e afdeling infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij de hussaren",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij de infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij de vierde #",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij het bataillon",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant bij schutterij",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant corps mariniers",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant depot landmacht",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant der artillerie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant der infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant ingenieur",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant kwartiemeester",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant kwartiermeester",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant kwartiermeester#",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant schutterij",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant ter infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitenant/magazijnmeester",http://bit.ly/cedar-hisco#hisco-39140
"2e luitinfanterie oindleger",http://bit.ly/cedar-hisco#hisco-58320
"2e luitinfantoost indleger",http://bit.ly/cedar-hisco#hisco-58320
"2e luitkwartiermst landmacht",http://bit.ly/cedar-hisco#hisco-58320
"2e luitnationale infanterie",http://bit.ly/cedar-hisco#hisco-58320
"2e luitter zee",http://bit.ly/cedar-hisco#hisco-58320
"2e machinist pakketvaartmaats",http://bit.ly/cedar-hisco#hisco-98220
"2e schipper wachtscheuridice",http://bit.ly/cedar-hisco#hisco-04217
"2e stoker aan 't gasbedrijf",http://bit.ly/cedar-hisco#hisco-96925
"2e stuurman bij de marine",http://bit.ly/cedar-hisco#hisco-58320
"2e stuurman fregat de rijn",http://bit.ly/cedar-hisco#hisco-58320
"2e stuurman fregat minerva",http://bit.ly/cedar-hisco#hisco-58320
"2e stuurman konpakketvaartms",http://bit.ly/cedar-hisco#hisco-04230
"2e stuurman pakketvaartmaatsch",http://bit.ly/cedar-hisco#hisco-04230
"2e timmerman aan boord van #",http://bit.ly/cedar-hisco#hisco-95455
"2e timmerman wachtschde maas",http://bit.ly/cedar-hisco#hisco-95410
"2e zeilmaker bij marine",http://bit.ly/cedar-hisco#hisco-79920
"2e zeilmaker hoornschip etna",http://bit.ly/cedar-hisco#hisco-79920
"3e stuurman bij de marine",http://bit.ly/cedar-hisco#hisco-58320
"3e stuurman gr vrt-cargadoor en reeder",http://bit.ly/cedar-hisco#hisco-04230
"3e stuurman schoener dolfijn",http://bit.ly/cedar-hisco#hisco-04230
"@",http://bit.ly/cedar-hisco#hisco--1
"@ dezer gemeente",http://bit.ly/cedar-hisco#hisco--1
"@ en koopman",http://bit.ly/cedar-hisco#hisco-41025
"@ van den gemeenteraad",http://bit.ly/cedar-hisco#hisco-20110
"@ac@bode",http://bit.ly/cedar-hisco#hisco-37040
"@arsboden",http://bit.ly/cedar-hisco#hisco-37040
"@drager",http://bit.ly/cedar-hisco#hisco-97125
"@houder",http://bit.ly/cedar-hisco#hisco--1
"@linnenmedewerker",http://bit.ly/cedar-hisco#hisco-75000
"@sigarenmaker",http://bit.ly/cedar-hisco#hisco-78200
"`",http://bit.ly/cedar-hisco#hisco--1
"a@kant",http://bit.ly/cedar-hisco#hisco--1
"aadrappelmeel, stroop en stijfsel fabricage",http://bit.ly/cedar-hisco#hisco-21110
"aanbouwer",http://bit.ly/cedar-hisco#hisco-95910
"aandraaier",http://bit.ly/cedar-hisco#hisco-75990
"aanhoudend chirurgijn affaire",http://bit.ly/cedar-hisco#hisco-06105
"aanhouder",http://bit.ly/cedar-hisco#hisco-99999
"aankomend techniker",http://bit.ly/cedar-hisco#hisco-03200
"aanleg van macadam-, asphaltwegen ed en onderhoud van wegen",http://bit.ly/cedar-hisco#hisco-97415
"aanlegger van tuinen",http://bit.ly/cedar-hisco#hisco-62790
"aanleggers gas- en waterleiding",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers v gas en waterl",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers v gas- en waterleid",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers v gas- en waterleiding",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers van gas- en waterl",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers van gas- en waterleid",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers van gas- en waterleiding",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers van gas- en waterleidingen",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers van gasleidingen",http://bit.ly/cedar-hisco#hisco-87120
"aanleggers van gras en waterleid",http://bit.ly/cedar-hisco#hisco-87110
"aanleggers vgas en waterl",http://bit.ly/cedar-hisco#hisco-87110
"aanmerers",http://bit.ly/cedar-hisco#hisco-21240
"aannamers",http://bit.ly/cedar-hisco#hisco-21240
"aanneemster der posterij",http://bit.ly/cedar-hisco#hisco-37000
"aannemer",http://bit.ly/cedar-hisco#hisco-21240
"aannemer bouwwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer der gemeentereiniging",http://bit.ly/cedar-hisco#hisco-21240
"aannemer der openbare werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer der publieke werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer der stadsreiniger",http://bit.ly/cedar-hisco#hisco-21240
"aannemer der verlichtingen",http://bit.ly/cedar-hisco#hisco-21240
"aannemer in openbare werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer openbare werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer polderwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer publ werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer publieke werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer v publieke werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van begrafenissen",http://bit.ly/cedar-hisco#hisco-59220
"aannemer van betonijzervlechtwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van bouwwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van dijkwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van grondwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van heiwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van het straatwerk",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van laden en lossen v",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van metselwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van openbare werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van publieke werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van publiekwerker",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van schilderwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van schoonmaakwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van straatwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van verhuizingen",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van waterwerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemer van zeewerken",http://bit.ly/cedar-hisco#hisco-21240
"aannemers",http://bit.ly/cedar-hisco#hisco-21240
"aannemers van publieke werken",http://bit.ly/cedar-hisco#hisco-21240
"aannemersleerling",http://bit.ly/cedar-hisco#hisco-21240
"aanplakker",http://bit.ly/cedar-hisco#hisco-59990
"aanspreker",http://bit.ly/cedar-hisco#hisco-59220
"aanspreker (bij huwelijk en overlijden)",http://bit.ly/cedar-hisco#hisco-59220
"aanteekenaar",http://bit.ly/cedar-hisco#hisco-37090
"aanteekenaar weger",http://bit.ly/cedar-hisco#hisco-37090
"aarbeider",http://bit.ly/cedar-hisco#hisco-99900
"aarbeidster",http://bit.ly/cedar-hisco#hisco-99900
"aardappelenhandelaar",http://bit.ly/cedar-hisco#hisco-41025
"aardappelenmeelfabrijkanten",http://bit.ly/cedar-hisco#hisco-21110
"aardappelhandelaar",http://bit.ly/cedar-hisco#hisco-41025
"aardappelkoopman",http://bit.ly/cedar-hisco#hisco-41025
"aardappelmeel-, stroop en stijfselfabricage",http://bit.ly/cedar-hisco#hisco-77990
"aardappelmeel-, stroop,- en stijfselfabricage",http://bit.ly/cedar-hisco#hisco-77990
"aardappelmeel-, stroop- en stijfselfabricage",http://bit.ly/cedar-hisco#hisco-77990
"aardappelmeel-, stroop-, en stijfselfabricage",http://bit.ly/cedar-hisco#hisco-77990
"aardappelmeel-, stroopen stijfselfabricage",http://bit.ly/cedar-hisco#hisco-77990
"aardappelmeel-,stroop- en stijfselfabricage",http://bit.ly/cedar-hisco#hisco-77990
"aardappelmeelfabrijkanten",http://bit.ly/cedar-hisco#hisco-21110
"aardappelschipper",http://bit.ly/cedar-hisco#hisco-04217
"aardenwerker",http://bit.ly/cedar-hisco#hisco-89200
"aardeweker",http://bit.ly/cedar-hisco#hisco-89200
"aardewerk en porceleinfabrijkanten",http://bit.ly/cedar-hisco#hisco-21110
"aardewerk en porceleinfabrijkanten en kooplieden",http://bit.ly/cedar-hisco#hisco-41025
"aardewerk en porceleinkooplieden",http://bit.ly/cedar-hisco#hisco-41025
"aardewerk- en porcelein- fabrijkanten",http://bit.ly/cedar-hisco#hisco-21110
"aardewerk- en porcelein- fabrijkanten en kooplieden",http://bit.ly/cedar-hisco#hisco-41025
"aardewerk- en porcelein- kooplieden",http://bit.ly/cedar-hisco#hisco-41025
"aardewerk- en porcelein-fabrijkanten",http://bit.ly/cedar-hisco#hisco-21110
"aardewerk- en porcelein-fabrijkanten en kooplieden",http://bit.ly/cedar-hisco#hisco-41025
"aardewerk- en porcelein-kooplieden",http://bit.ly/cedar-hisco#hisco-41025
"aardewerk- en porceleinfabrijkanten",http://bit.ly/cedar-hisco#hisco-21110
"aardewerk- en porceleinkooplieden",http://bit.ly/cedar-hisco#hisco-41025
"aardewerkdraaier",http://bit.ly/cedar-hisco#hisco-89225
"aardewerkeers",http://bit.ly/cedar-hisco#hisco-89200
"aardewerker",http://bit.ly/cedar-hisco#hisco-89200
"aardewerker-fabrikant",http://bit.ly/cedar-hisco#hisco-21110
"aardewerker-ovenist",http://bit.ly/cedar-hisco#hisco-89350
"aardewerkfabrikant",http://bit.ly/cedar-hisco#hisco-21110
"aardewerkinpakker",http://bit.ly/cedar-hisco#hisco-97152
"aardewerkmaker",http://bit.ly/cedar-hisco#hisco-89200
"aardewerkschilders",http://bit.ly/cedar-hisco#hisco-89530
"aardewerkster",http://bit.ly/cedar-hisco#hisco-89200
"aardwekkers",http://bit.ly/cedar-hisco#hisco-89200
"aardwerken",http://bit.ly/cedar-hisco#hisco-89200
"aardwerker",http://bit.ly/cedar-hisco#hisco-89200
"aartsbisschoppen en bisschoppen",http://bit.ly/cedar-hisco#hisco-14120
"aasistent bedrijfsleider",http://bit.ly/cedar-hisco#hisco-30000
"abattoirs",http://bit.ly/cedar-hisco#hisco-77310
"abeiders",http://bit.ly/cedar-hisco#hisco-99900
"abeidster",http://bit.ly/cedar-hisco#hisco-99900
"abreidster",http://bit.ly/cedar-hisco#hisco-99900
"accoucheur",http://bit.ly/cedar-hisco#hisco-06130
"accountant",http://bit.ly/cedar-hisco#hisco-11010
"accountant-belastingconsulent",http://bit.ly/cedar-hisco#hisco-11010
"accountantsassistent",http://bit.ly/cedar-hisco#hisco-11010
"accountantskantoren",http://bit.ly/cedar-hisco#hisco-11010
"achipper",http://bit.ly/cedar-hisco#hisco-04217
"achitecten",http://bit.ly/cedar-hisco#hisco-02120
"ackerbouwer",http://bit.ly/cedar-hisco#hisco-61220
"ackerknegt",http://bit.ly/cedar-hisco#hisco-62100
"ackerman",http://bit.ly/cedar-hisco#hisco-61220
"ackkerman",http://bit.ly/cedar-hisco#hisco-61220
"ackkervrouw",http://bit.ly/cedar-hisco#hisco-61220
"acquisiteur",http://bit.ly/cedar-hisco#hisco-43200
"actuaris",http://bit.ly/cedar-hisco#hisco-08250
"adcocaat en procureur",http://bit.ly/cedar-hisco#hisco-12110
"adj comm gemeente-secretarie",http://bit.ly/cedar-hisco#hisco-30000
"adj commies der posterijen",http://bit.ly/cedar-hisco#hisco-33170
"adj commies raad van arbeid",http://bit.ly/cedar-hisco#hisco-30000
"adj commies ter secretarie",http://bit.ly/cedar-hisco#hisco-30000
"adj onderofficier schrijver##",http://bit.ly/cedar-hisco#hisco-30000
"adj opzichter rijkswaterstaat",http://bit.ly/cedar-hisco#hisco-22675
"adj-commies staatsspoorwegen",http://bit.ly/cedar-hisco#hisco-30000
"adjcombij provgriffie",http://bit.ly/cedar-hisco#hisco-30000
"adjcommdepwatersthandnijv",http://bit.ly/cedar-hisco#hisco-30000
"adjcommies hfdbest post/tel",http://bit.ly/cedar-hisco#hisco-30000
"adjcommies provgouvernement",http://bit.ly/cedar-hisco#hisco-30000
"adjcommies verzekeringsbank",http://bit.ly/cedar-hisco#hisco-30000
"adjluitmagmst artillerie",http://bit.ly/cedar-hisco#hisco-58330
"adjoint agent municipaal",http://bit.ly/cedar-hisco#hisco-31000
"adjoint agent municipale",http://bit.ly/cedar-hisco#hisco-31000
"adjoint au maire",http://bit.ly/cedar-hisco#hisco-31000
"adjoint au maire, biervliet",http://bit.ly/cedar-hisco#hisco-31000
"adjoint de maire",http://bit.ly/cedar-hisco#hisco-31000
"adjoint du genie en chef, en #",http://bit.ly/cedar-hisco#hisco-30000
"adjoint maire",http://bit.ly/cedar-hisco#hisco-31000
"adjoint maire cette commune",http://bit.ly/cedar-hisco#hisco-31000
"adjoint maire d'axel",http://bit.ly/cedar-hisco#hisco-31000
"adjoint maire de cadzand",http://bit.ly/cedar-hisco#hisco-31000
"adjoint maire de cette ville",http://bit.ly/cedar-hisco#hisco-31000
"adjoint maire groede",http://bit.ly/cedar-hisco#hisco-31000
"adjoint maire hengstdijk",http://bit.ly/cedar-hisco#hisco-31000
"adjoint municipaal",http://bit.ly/cedar-hisco#hisco-31000
"adjonderofficier depvoorlog",http://bit.ly/cedar-hisco#hisco-58330
"adjudant",http://bit.ly/cedar-hisco#hisco-58330
"adjudant commies bij de post-#",http://bit.ly/cedar-hisco#hisco-33170
"adjudant conducteur artillerie",http://bit.ly/cedar-hisco#hisco-58330
"adjudant gemeentepolitie",http://bit.ly/cedar-hisco#hisco-58220
"adjudant onder officier",http://bit.ly/cedar-hisco#hisco-58330
"adjudant onderoff landmacht",http://bit.ly/cedar-hisco#hisco-58330
"adjudant onderofficier",http://bit.ly/cedar-hisco#hisco-58330
"adjudant onderofficier infant",http://bit.ly/cedar-hisco#hisco-58330
"adjudant onderofficier veldartillerie",http://bit.ly/cedar-hisco#hisco-58330
"adjudant sous officier cohorte",http://bit.ly/cedar-hisco#hisco-58330
"adjudant sous officier dans #",http://bit.ly/cedar-hisco#hisco-58330
"adjudant sous officier du bat",http://bit.ly/cedar-hisco#hisco-58330
"adjudant van gemeentepolitie",http://bit.ly/cedar-hisco#hisco-58220
"adjudant van politie",http://bit.ly/cedar-hisco#hisco-58220
"adjudant- onderofficier",http://bit.ly/cedar-hisco#hisco-58330
"adjudant-onderofficier",http://bit.ly/cedar-hisco#hisco-58330
"adjudant-onderofficier marine",http://bit.ly/cedar-hisco#hisco-58330
"adjudant-onderofficier van administratie",http://bit.ly/cedar-hisco#hisco-58330
"adjudonderoff landmacht",http://bit.ly/cedar-hisco#hisco-58330
"adjudt conducteur artillerie",http://bit.ly/cedar-hisco#hisco-58330
"adjunct boekhouder",http://bit.ly/cedar-hisco#hisco-33110
"adjunct burgemeester",http://bit.ly/cedar-hisco#hisco-31000
"adjunct cipier",http://bit.ly/cedar-hisco#hisco-58930
"adjunct commies",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies 2e klasse",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies aan het #",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies aan het departement van financien",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies b/d marine",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies bij de ##",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies bij de grondbelasting",http://bit.ly/cedar-hisco#hisco-33940
"adjunct commies bij de marine",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies bij de post#",http://bit.ly/cedar-hisco#hisco-33170
"adjunct commies bij de rijksbelastingen",http://bit.ly/cedar-hisco#hisco-33940
"adjunct commies bij de rijkspostspaarbank",http://bit.ly/cedar-hisco#hisco-33940
"adjunct commies bij financien",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies bij het #",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies bij het departement van financien",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies bij het departement van landbouw",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies bij het provinciaal bestuur van#",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies directe belast",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies gemeentewerken",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies ministerie #",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies prov griffie",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies secretarie",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies ten hypotheekkantore",http://bit.ly/cedar-hisco#hisco-33940
"adjunct commies ter gemeente secretarie",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies ter provinciale griffie",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies ter secretaire",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commies ter secretarie",http://bit.ly/cedar-hisco#hisco-30000
"adjunct commis bij de marine",http://bit.ly/cedar-hisco#hisco-30000
"adjunct controleur",http://bit.ly/cedar-hisco#hisco-94980
"adjunct controleur bij de #",http://bit.ly/cedar-hisco#hisco-94980
"adjunct de maire",http://bit.ly/cedar-hisco#hisco-20110
"adjunct directeur der maatschappij #",http://bit.ly/cedar-hisco#hisco-21000
"adjunct directeur eener verzeekeringsmaatschappij",http://bit.ly/cedar-hisco#hisco-21000
"adjunct directeur houtzagerij",http://bit.ly/cedar-hisco#hisco-21000
"adjunct directeur provinciale#",http://bit.ly/cedar-hisco#hisco-30000
"adjunct gemeentebode",http://bit.ly/cedar-hisco#hisco-30000
"adjunct hoofd-inspecteur der gemeente water#",http://bit.ly/cedar-hisco#hisco-30000
"adjunct hoofdinspecteur van politie",http://bit.ly/cedar-hisco#hisco-58220
"adjunct houtvester",http://bit.ly/cedar-hisco#hisco-30000
"adjunct inspecteur bij de #",http://bit.ly/cedar-hisco#hisco-30000
"adjunct inspecteur eener #",http://bit.ly/cedar-hisco#hisco-30000
"adjunct inspecteur eener levensverzekeringmij",http://bit.ly/cedar-hisco#hisco-44190
"adjunct inspecteur installatie",http://bit.ly/cedar-hisco#hisco-30000
"adjunct inspecteur levensverzekeringsmaatschappij",http://bit.ly/cedar-hisco#hisco-44190
"adjunct inspecteur staatsspoor",http://bit.ly/cedar-hisco#hisco-30000
"adjunct onderofficier marinier",http://bit.ly/cedar-hisco#hisco-58330
"adjunct opperbrandmeester",http://bit.ly/cedar-hisco#hisco-58110
"adjunct stads architect",http://bit.ly/cedar-hisco#hisco-02120
"adjunct-accountant",http://bit.ly/cedar-hisco#hisco-11010
"adjunct-accountant#",http://bit.ly/cedar-hisco#hisco-11010
"adjunct-bankinspecteur",http://bit.ly/cedar-hisco#hisco-44190
"adjunct-commies",http://bit.ly/cedar-hisco#hisco-30000
"adjunct-commies bij de nederlandse spoorwegen",http://bit.ly/cedar-hisco#hisco-39960
"adjunct-commies bij de posterijen",http://bit.ly/cedar-hisco#hisco-33170
"adjunct-commies bij de rijks verzekeringsbank",http://bit.ly/cedar-hisco#hisco-33940
"adjunct-commies bij de rijkspostspaarbank",http://bit.ly/cedar-hisco#hisco-33940
"adjunct-commies bij den #",http://bit.ly/cedar-hisco#hisco-30000
