"Tabel 3: Verzameling der gemeenten met eene bevolking van 5000-20,000 inwoners",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nummer der beroepsklasse [NB: Romeinse cijfers],Letter (Onderdeel beroepsklasse),Regelnummer [NB: Arabische cijfers],,,"Positie in het beroep (aangeduid met A, B, C of D)",Geboortejaren.  leeftijd in j.,1878 en later. beneden 12 j.,"12   1878",,"13   1876",,"14 --- 15  1875   --- 1874",,"16 --- 17  1873   --- 1872",,,,"18 --- 22  1871   --- 1867",,,,"23 --- 24  1866   --- 1865",,,,"25 --- 35  1864   --- 1854",,,,"36 --- 50  1853   --- 1839",,,,"51 --- 60  1838   --- 1829",,,,"61 --- 65  1828   --- 1824",,,,"66 --- 70  1823 --- 1818",,,,"71 en daarboven  1818 en vroeger",,,,"Van onbekenden leeftijd",,,,"TOTAAL DER MANNEN",,"TOTAAL DER VROUWEN",,"TOTAAL DER MANNEN EN VROUWEN",,Regelnummer [NB: Arabische cijfers],Image nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,M,V,M,V,M,V,M,V,M,,V,,M,,V,,M,,V,,M,,V,,M,,V,,M,,V,,M,,V,,M,,V,,M,,V,,M,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31,Arbeiders,,D,,,1,,,,1,,,1,,,,2,,,,1,,,1,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,10,6,,,10,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,Depothouders,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33,Kooplieden,,A,,,1,,,,3,,,1,,,2,11,1,,2,6,,,20,11,,,44,7,3,,29,6,2,,7,1,,,12,,1,,4,,,,,,,,120,47,7,,127,47,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34,Kooplieden,,B,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,2,2,,,2,2,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35,Kramers en rondventers,,A,,,,,,,,,,4,,,1,5,,,2,3,,,9,5,1,,9,3,1,1,11,4,3,2,9,,,,4,,,,1,,,,,,,,46,24,5,3,51,27,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36,Kramers en rondventers,,D,1,,,,1,,2,,,5,,,,4,,,1,2,,,3,4,1,,8,1,1,1,2,,,,,,,,,,,1,,,,,,,,,14,20,2,2,16,22,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,Magazijn- en pakhuisknecht,,C,,,,,,,,,,3,,,,9,,,,2,,,8,1,,,5,2,,,4,1,,,,,,,,,,,,,,,,,,,17,18,,,17,18,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,38,Magazijn- en pakhuisknecht,,D,,,1,,,,1,,,2,,,1,6,,,,4,,,16,13,,,23,3,,,14,1,,,4,,,,1,,,,1,,,,,,,,60,31,,,60,31,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39,Tagrijnen (oudroestverkopers),,A,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,1,,,,,,,,4,,,,4,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,Uitdragers,,A,,,,,,,,,,,,,,,,,,1,,,,,,,4,2,,,1,,,,2,,,1,3,,,,3,,,,,,,,13,3,,1,13,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41,Water- en vuurverkopers ,,A,,,,,,,,,,,,,,,,,,,,,,,2,,2,,5,,,,,,1,,1,,,,,,,,,,,,,,3,,8,,11,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,Winkeliers ,,A,,,,,,,,,,,,,,,,,2,,,,6,3,2,1,19,4,4,2,7,,4,1,3,,,,3,,1,,2,,,,,,,,42,7,11,4,53,11,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43,Winkelbedienden ,,C,,1,,,,,2,1,,2,,2,,8,,3,,1,,,7,6,,,4,,,,2,,,,,,,,1,,,,,,,,,,,,14,19,,7,14,26,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Totaal voor XIX,,A,,,2,,1,,4,,,17,1,1,7,86,4,7,18,42,6,2,379,171,38,14,707,112,127,33,367,47,102,12,133,10,44,12,101,6,31,2,77,9,24,3,,1,,,1789,508,377,86,2166,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Totaal voor XIX,,B,,,,,,,2,,,1,,1,,7,,,,1,,,10,5,,2,7,1,6,2,5,,3,2,3,,2,,,,1,,1,,,,,,,,26,17,12,7,38,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Totaal voor XIX,,C,,1,1,,6,,38,3,,65,,8,2,145,,33,6,40,,8,45,81,1,26,51,14,1,4,21,3,1,,4,1,,,4,,,,3,,,,,,,,136,394,3,83,139,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Totaal voor XIX,,D,1,,3,,5,,5,,,13,,,2,37,,,4,14,,,59,40,1,,79,14,1,1,36,3,1,,10,,1,,5,,,1,1,,,1,,,,,196,135,4,3,200,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Totaal voor groep XIX,,,1,1,6,0,12,0,49,3,0,96,1,10,11,275,4,40,28,97,6,10,493,297,40,42,844,141,135,40,429,53,107,14,150,11,47,12,110,6,32,3,82,9,24,4,0,1,0,0,2147,1054,396,179,2543,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XX,,,Verkeerswezen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,a.,,Spoor en tram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,Arbeiders,,C,,,,,,,1,,,2,,,,14,,,,1,,,12,7,,,19,1,,,6,,,,,,,,,,,,,,,,,,,,37,26,,,37,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,Arbeiders,,D,,,,,,,,,,6,1,,1,34,,,13,15,,,151,26,3,,116,7,11,,32,,5,,5,,,,2,,,,,,,,,,,,320,88,20,,340,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,Beambten,,C,,,,,,,,,,3,,,,14,,,2,4,,,51,17,,,51,2,,,11,1,,,5,,,,,,,,,,,,,,,,120,41,,,120,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,Beambten,,D,,,,,,,2,,,4,,,,24,1,,4,4,1,,111,30,9,,104,4,13,,21,,1,,8,,,,,,,,,,,,,,,,248,68,25,,273,68,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,Directeuren,,B,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,Ingenieurs,,C,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,Koetsiers,,D,,,,,,,,,,,,,,1,,,,,,,4,2,,,5,,,,1,,,,1,,,,,,,,,,,,,,,,11,3,,,11,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,Machinisten,,C,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,b.,,Andere vervoermiddelen te land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,Beamten,,D,,,,,,,,,,,,,,,,,,,,,11,1,1,,3,,,,,,,,1,,,,,,,,,,,,,,,,15,1,1,,16,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,Huurkoetsiers,,A,,,,,,,,,,,,,,1,,,1,,,,4,8,,,21,6,2,,10,,,,3,,,,,,1,,1,,,,,,,,40,15,3,,43,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,Huurkoetsiers,,D,,,,,1,,1,,,5,,,,23,,,1,5,,,18,32,,,29,10,,,8,,,,6,2,,,2,,,,1,,,,,,,,65,79,,,65,79,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,Voerlieden,,A,,,,,,,,,,1,,,,2,,,1,1,,,46,9,,,102,15,2,,36,4,1,,19,,,,14,,1,,5,1,,,,,,,223,33,4,,227,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,Voerlieden,,B,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,Voerlieden,,D,,,,,1,,1,,,4,,,,41,,,8,14,,,24,41,,,21,13,,,10,1,,,9,,,,4,,,,1,1,,,,,,,77,117,,,77,117,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c.,,Zeevaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,Arbeiders stoomvaart,,D,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,Commissarissen van stoomboten,,B,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17,Machinisten (stoomvaart),,C,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18,Matrozen,,D,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19,Stokers ,,D,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20,Stuurlieden,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,d.,,Binnenscheepvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21,Boomsluiters,,D,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,1,,,1,,,,,,,,,,,,,,,,6,1,,,6,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22,Bootenverhuurders,,A,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23,Gezagvoerders,,A,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,,,,,,,,,,,2,1,,,2,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24,Gezagvoerders,,B,,,,,,,,,,,,,,1,,,,,,,4,1,,,5,,,,1,,,,,,,,,,,,,,,,,,,,10,2,,,10,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25,Matrozen,,D,,,,,,,,,,,,,,2,,,1,,,,5,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,3,,,7,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,Schippers,,A,,,,,,,,,,,,,,3,,,1,4,,,34,15,,,116,11,1,,49,3,3,,12,,,,10,,,,10,,,,,,,,232,36,4,,236,36,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27,Schippers,,B,,,,,,,,,,,,,,,,,,,,,2,7,,,6,1,,,4,,,,,1,,,,,,,,,,,,,,,12,9,,,12,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,28,Schippers,,C,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,2,,,,1,,,,,,,,,,,,,,,,6,,,,6,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29,Schippers,,D,1,,4,,4,,10,,1,30,,,2,93,,,3,27,,,24,60,,,32,20,1,,15,5,,,3,2,,,3,1,,,3,,,,,,,,86,257,1,,87,257,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30,Schuitenjagers,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31,Stuurlieden,,C,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,3,1,,,3,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32,Veerlieden,,A,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,1,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33,Veerlieden,,D,,,,,,,,,,,,,,,,,,,,,2,2,,,,,1,,,,,,1,,,,,,,,,,,,,,,,3,2,1,,4,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,e.,,"Posterij, telegrapgie, en telephonie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,34,Brievenbestellers,,D,,,,,,,,,,1,,,,4,,,1,3,,,32,9,,,56,,,,8,,,,2,,,,1,,,,,,,,,,,,100,17,,,100,17,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35,Postambtenaren en beamten,,B,,,,,,,,,,,,,,,,,,,,,3,,,1,8,,,,3,1,,,1,,,,2,,,,,,,,,,,,17,1,,1,17,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,36,Postambtenaren en beamten,,C,,,,,,,,,,,,,,11,,1,,7,,,6,7,,4,15,5,1,1,5,,,,3,,,,,,,,1,,,,,,,,30,30,1,6,31,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,37,Postambtenaren en beamten,,D,,,,,,,,,,,,,,4,,1,2,3,,,27,12,,2,39,2,,,9,1,,,4,,,,,,,,1,,,,,,,,82,22,,3,82,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,38,Telegraphieambtenaren en beamten,,B,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,4,,,,1,,,,,,,,,,,,7,,,,7,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39,Telegraphieambtenaren en beamten,,C,,,,,,,,,,,,,,,,2,,2,,,4,3,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,6,5,,3,6,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,Telegraphieambtenaren en beamten,,D,,,,,,,,,,2,,,,,,,2,2,,,,1,,,2,,,,3,,,,,,,,,,,,,,,,,,,,7,5,,,7,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41,Telgerambestellers,,D,,,,,,,,,,1,,,,3,,,,,,,1,1,,,6,,,,3,1,,,,,,,,,,,,,,,,,,,10,6,,,10,6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42,Telephoonbeamten,,C,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43,Telephoonbeamten,,D,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,f.,,"Expedite, vrachters,bestellers, sjouwerlieden enz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44,Bestelhuishouders en dienstverrichtig,,A,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,3,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45,Bestelhuishouders en dienstverrichtig,,D,,,,,,,,,,1,,,,1,,,,2,,,5,2,,,13,1,,,3,1,,,1,,,,2,,,,,,,,,,,,24,8,,,24,8,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
